device_id,window_id,label,dC,dL,dP,dE,dF,dS,dT,cyc_per_us,lsu_per_cyc,cpi_per_cyc,exc_per_cyc,fold_per_cyc
1,594,1,15000000,6015,6432,2734,6103,0,100000,150.000000,0.000401,0.000429,0.000182,0.000407
1,595,1,15000000,6473,7194,2983,6339,0,100000,150.000000,0.000432,0.000480,0.000199,0.000423
1,596,1,15000000,6256,6432,2758,4978,0,100000,150.000000,0.000417,0.000429,0.000184,0.000332
1,597,1,15000000,6455,6608,2944,5703,0,100000,150.000000,0.000430,0.000441,0.000196,0.000380
1,598,1,15000000,6657,6062,2792,6804,0,100000,150.000000,0.000444,0.000404,0.000186,0.000454
1,599,1,15000000,6657,6646,2763,6399,0,100000,150.000000,0.000444,0.000443,0.000184,0.000427
1,600,2,15000000,6807,6242,2856,5954,0,100000,150.000000,0.000454,0.000416,0.000190,0.000397
1,601,2,15000000,7787,6125,2687,5654,0,100000,150.000000,0.000519,0.000408,0.000179,0.000377
1,602,2,15000000,7784,5977,2611,5845,0,100000,150.000000,0.000519,0.000398,0.000174,0.000390
1,603,2,15000000,6775,6375,2881,6029,0,100000,150.000000,0.000452,0.000425,0.000192,0.000402
1,604,2,15000000,8115,6020,2734,6481,0,100000,150.000000,0.000541,0.000401,0.000182,0.000432
1,605,2,15000000,7343,6650,2816,6356,0,100000,150.000000,0.000490,0.000443,0.000188,0.000424
1,606,2,15000000,7318,6795,2904,6626,0,100000,150.000000,0.000488,0.000453,0.000194,0.000442
1,607,2,15000000,7158,6702,2906,6806,0,100000,150.000000,0.000477,0.000447,0.000194,0.000454
1,608,2,15000000,7762,6878,2655,6563,0,100000,150.000000,0.000517,0.000459,0.000177,0.000438
1,609,2,15000000,7767,6343,2881,5813,0,100000,150.000000,0.000518,0.000423,0.000192,0.000388
1,610,2,15000000,7896,6320,2907,5860,0,100000,150.000000,0.000526,0.000421,0.000194,0.000391
1,611,2,15000000,7180,7029,2745,5796,0,100000,150.000000,0.000479,0.000469,0.000183,0.000386
1,612,2,15000000,7310,6961,2881,5623,0,100000,150.000000,0.000487,0.000464,0.000192,0.000375
1,613,2,15000000,7468,5364,2905,5697,0,100000,150.000000,0.000498,0.000358,0.000194,0.000380
1,614,2,15000000,7618,6955,2685,5852,0,100000,150.000000,0.000508,0.000464,0.000179,0.000390
1,615,2,15000000,7555,6025,2900,5494,0,100000,150.000000,0.000504,0.000402,0.000193,0.000366
1,616,2,15000000,7492,5937,2734,6151,0,100000,150.000000,0.000499,0.000396,0.000182,0.000410
1,617,2,15000000,7708,6428,2980,5885,0,100000,150.000000,0.000514,0.000429,0.000199,0.000392
1,618,2,15000000,8365,5807,2990,6050,0,100000,150.000000,0.000558,0.000387,0.000199,0.000403
1,619,2,15000000,7810,6994,2724,5728,0,100000,150.000000,0.000521,0.000466,0.000182,0.000382
1,620,2,15000000,7731,6502,2920,5585,0,100000,150.000000,0.000515,0.000433,0.000195,0.000372
1,621,2,15000000,8447,5874,2923,5497,0,100000,150.000000,0.000563,0.000392,0.000195,0.000366
1,622,2,15000000,7273,5985,2699,6298,0,100000,150.000000,0.000485,0.000399,0.000180,0.000420
1,623,2,15000000,7411,6508,2882,6072,0,100000,150.000000,0.000494,0.000434,0.000192,0.000405
1,624,2,15000000,7270,7062,2924,5375,0,100000,150.000000,0.000485,0.000471,0.000195,0.000358
1,625,2,15000000,7256,6514,2704,5812,0,100000,150.000000,0.000484,0.000434,0.000180,0.000387
1,626,2,15000000,7665,6854,2881,5479,0,100000,150.000000,0.000511,0.000457,0.000192,0.000365
1,627,2,15000000,7322,6253,2941,5977,0,100000,150.000000,0.000488,0.000417,0.000196,0.000398
1,628,2,15000000,7155,6047,2921,6803,0,100000,150.000000,0.000477,0.000403,0.000195,0.000454
1,629,2,15000001,8111,6168,2882,6298,0,100000,150.000015,0.000541,0.000411,0.000192,0.000420
1,630,2,14999999,7571,6878,2626,6950,0,100000,149.999985,0.000505,0.000459,0.000175,0.000463
1,631,2,15000000,7873,6569,2881,6631,0,100000,150.000000,0.000525,0.000438,0.000192,0.000442
1,632,2,15000000,7677,6574,2734,7009,0,100000,150.000000,0.000512,0.000438,0.000182,0.000467
1,633,2,15000000,7920,6367,2734,5927,0,100000,150.000000,0.000528,0.000424,0.000182,0.000395
1,634,2,15000000,7441,6377,2841,6020,0,100000,150.000000,0.000496,0.000425,0.000189,0.000401
1,635,2,15000000,8097,6409,2765,5927,0,100000,150.000000,0.000540,0.000427,0.000184,0.000395
1,636,2,15000000,7654,6824,2667,6092,0,100000,150.000000,0.000510,0.000455,0.000178,0.000406
1,637,2,15000000,7385,6282,2687,6272,0,100000,150.000000,0.000492,0.000419,0.000179,0.000418
1,638,2,15000000,7732,7034,2902,6743,0,100000,150.000000,0.000515,0.000469,0.000193,0.000450
1,639,2,15000000,7812,6014,2944,6207,0,100000,150.000000,0.000521,0.000401,0.000196,0.000414
1,640,2,15000001,7434,5778,2905,6372,0,100000,150.000015,0.000496,0.000385,0.000194,0.000425
1,641,2,14999999,8083,6609,2715,5889,0,100000,149.999985,0.000539,0.000441,0.000181,0.000393
1,642,2,15000000,7559,6288,2882,5596,0,100000,150.000000,0.000504,0.000419,0.000192,0.000373
1,643,2,15000000,8012,6238,2757,5568,0,100000,150.000000,0.000534,0.000416,0.000184,0.000371
1,644,2,15000000,7401,6457,2665,5847,0,100000,150.000000,0.000493,0.000430,0.000178,0.000390
1,645,2,15000000,7060,6820,2882,6057,0,100000,150.000000,0.000471,0.000455,0.000192,0.000404
1,646,2,15000000,7855,6532,3013,6747,0,100000,150.000000,0.000524,0.000435,0.000201,0.000450
1,647,2,15000000,7631,6166,2884,5806,0,100000,150.000000,0.000509,0.000411,0.000192,0.000387
1,648,2,15000000,6989,6066,2876,6511,0,100000,150.000000,0.000466,0.000404,0.000192,0.000434
1,649,2,15000000,8297,6914,2755,6413,0,100000,150.000000,0.000553,0.000461,0.000184,0.000428
1,650,2,15000000,7471,6971,2992,6315,0,100000,150.000000,0.000498,0.000465,0.000199,0.000421
1,651,2,15000000,7309,6243,2792,5869,0,100000,150.000000,0.000487,0.000416,0.000186,0.000391
1,652,2,15000000,7878,6361,2719,6077,0,100000,150.000000,0.000525,0.000424,0.000181,0.000405
1,653,2,15000000,7249,6303,2756,6557,0,100000,150.000000,0.000483,0.000420,0.000184,0.000437
1,654,2,15000000,7885,7182,2906,6763,0,100000,150.000000,0.000526,0.000479,0.000194,0.000451
1,655,2,15000000,7233,7069,2867,6599,0,100000,150.000000,0.000482,0.000471,0.000191,0.000440
1,656,2,15000000,7481,6483,2665,6424,0,100000,150.000000,0.000499,0.000432,0.000178,0.000428
1,657,2,15000000,7783,6306,2917,6219,0,100000,150.000000,0.000519,0.000420,0.000194,0.000415
1,658,2,15000000,7668,6492,2756,6807,0,100000,150.000000,0.000511,0.000433,0.000184,0.000454
1,659,2,15000000,7604,6543,2827,5928,0,100000,150.000000,0.000507,0.000436,0.000188,0.000395
1,660,2,15000000,8556,6235,2815,6779,0,100000,150.000000,0.000570,0.000416,0.000188,0.000452
1,661,2,15000000,7418,5955,2690,6040,0,100000,150.000000,0.000495,0.000397,0.000179,0.000403
1,662,2,15000000,7557,6615,2685,6617,0,100000,150.000000,0.000504,0.000441,0.000179,0.000441
1,663,2,15000000,7398,7007,2757,7119,0,100000,150.000000,0.000493,0.000467,0.000184,0.000475
1,664,2,15000000,7833,6607,2903,6343,0,100000,150.000000,0.000522,0.000440,0.000194,0.000423
1,665,2,15000000,7728,6423,2685,6202,0,100000,150.000000,0.000515,0.000428,0.000179,0.000413
1,666,2,15000000,7584,5743,2782,6051,0,100000,150.000000,0.000506,0.000383,0.000185,0.000403
1,667,2,15000000,7876,7101,2904,6038,0,100000,150.000000,0.000525,0.000473,0.000194,0.000403
1,668,2,15000000,7451,6527,2882,5544,0,100000,150.000000,0.000497,0.000435,0.000192,0.000370
1,669,2,15000000,8059,6267,2882,5856,0,100000,150.000000,0.000537,0.000418,0.000192,0.000390
1,670,2,15000000,7689,6484,2883,6238,0,100000,150.000000,0.000513,0.000432,0.000192,0.000416
1,671,2,15000000,7528,6192,2882,6959,0,100000,150.000000,0.000502,0.000413,0.000192,0.000464
1,672,2,15000000,7060,6201,2756,6740,0,100000,150.000000,0.000471,0.000413,0.000184,0.000449
1,673,2,15000000,7418,6025,2668,6112,0,100000,150.000000,0.000495,0.000402,0.000178,0.000407
1,674,2,15000000,7288,5851,2649,5978,0,100000,150.000000,0.000486,0.000390,0.000177,0.000399
1,675,2,15000000,7945,6708,2883,5781,0,100000,150.000000,0.000530,0.000447,0.000192,0.000385
1,676,2,15000000,7919,6322,2652,5743,0,100000,150.000000,0.000528,0.000421,0.000177,0.000383
1,677,2,15000000,7305,5999,2757,5941,0,100000,150.000000,0.000487,0.000400,0.000184,0.000396
1,678,2,15000000,7358,6391,2882,6667,0,100000,150.000000,0.000491,0.000426,0.000192,0.000444
1,679,2,15000000,7676,6220,2943,6448,0,100000,150.000000,0.000512,0.000415,0.000196,0.000430
1,680,2,15000000,6724,5959,2688,5755,0,100000,150.000000,0.000448,0.000397,0.000179,0.000384
1,681,2,15000000,7699,6261,2926,5590,0,100000,150.000000,0.000513,0.000417,0.000195,0.000373
1,682,2,15000000,7363,7102,2881,5566,0,100000,150.000000,0.000491,0.000473,0.000192,0.000371
1,683,2,15000000,7506,7221,2883,5483,0,100000,150.000000,0.000500,0.000481,0.000192,0.000366
1,684,2,15000000,6850,6589,2705,5850,0,100000,150.000000,0.000457,0.000439,0.000180,0.000390
1,685,2,15000000,7982,6304,2626,6505,0,100000,150.000000,0.000532,0.000420,0.000175,0.000434
1,686,2,15000000,8034,7234,2688,6626,0,100000,150.000000,0.000536,0.000482,0.000179,0.000442
1,687,2,15000000,8272,6638,2718,6206,0,100000,150.000000,0.000551,0.000443,0.000181,0.000414
1,688,2,15000000,7304,6504,2735,6524,0,100000,150.000000,0.000487,0.000434,0.000182,0.000435
1,689,2,15000000,7648,6633,2903,5949,0,100000,150.000000,0.000510,0.000442,0.000194,0.000397
1,690,2,15000000,7711,6293,2921,6144,0,100000,150.000000,0.000514,0.000420,0.000195,0.000410
1,691,2,15000000,7908,6839,2625,6725,0,100000,150.000000,0.000527,0.000456,0.000175,0.000448
1,692,2,15000000,8202,6995,2731,6038,0,100000,150.000000,0.000547,0.000466,0.000182,0.000403
1,693,2,15000000,7401,6314,2881,5381,0,100000,150.000000,0.000493,0.000421,0.000192,0.000359
1,694,2,15000000,7318,6761,2666,6081,0,100000,150.000000,0.000488,0.000451,0.000178,0.000405
1,695,2,15000000,7468,6476,2665,5715,0,100000,150.000000,0.000498,0.000432,0.000178,0.000381
1,696,2,15000000,7558,6300,2904,6826,0,100000,150.000000,0.000504,0.000420,0.000194,0.000455
1,697,2,15000000,7136,6397,2757,6852,0,100000,150.000000,0.000476,0.000426,0.000184,0.000457
1,698,2,15000000,7864,5964,2732,6291,0,100000,150.000000,0.000524,0.000398,0.000182,0.000419
1,699,2,15000000,7823,7012,2904,5997,0,100000,150.000000,0.000522,0.000467,0.000194,0.000400
1,700,2,15000000,7583,6638,2721,5881,0,100000,150.000000,0.000506,0.000443,0.000181,0.000392
1,701,2,15000000,8182,6048,2743,5885,0,100000,150.000000,0.000545,0.000403,0.000183,0.000392
1,702,2,15000000,7329,6673,2718,5508,0,100000,150.000000,0.000489,0.000445,0.000181,0.000367
1,703,2,15000000,7838,6621,2742,6022,0,100000,150.000000,0.000523,0.000441,0.000183,0.000401
1,704,2,15000000,7410,6459,2757,6726,0,100000,150.000000,0.000494,0.000431,0.000184,0.000448
1,705,2,15000000,7790,7183,2707,6209,0,100000,150.000000,0.000519,0.000479,0.000180,0.000414
1,706,2,15000000,7668,6634,2688,6173,0,100000,150.000000,0.000511,0.000442,0.000179,0.000412
1,707,2,15000000,6987,6594,2903,6401,0,100000,150.000000,0.000466,0.000440,0.000194,0.000427
1,708,2,15000000,8119,6238,2739,6160,0,100000,150.000000,0.000541,0.000416,0.000183,0.000411
1,709,2,15000000,7330,6366,2757,6278,0,100000,150.000000,0.000489,0.000424,0.000184,0.000419
1,710,2,15000000,7830,6704,2920,6929,0,100000,150.000000,0.000522,0.000447,0.000195,0.000462
1,711,2,15000000,7493,7554,2881,6790,0,100000,150.000000,0.000500,0.000504,0.000192,0.000453
1,712,2,15000000,7933,6631,2781,6511,0,100000,150.000000,0.000529,0.000442,0.000185,0.000434
1,713,2,15000000,7900,6622,2647,5678,0,100000,150.000000,0.000527,0.000441,0.000176,0.000379
1,714,2,15000000,8176,6345,2882,5801,0,100000,150.000000,0.000545,0.000423,0.000192,0.000387
1,715,2,15000000,7927,7116,2665,6169,0,100000,150.000000,0.000528,0.000474,0.000178,0.000411
1,716,2,15000000,7221,7106,2902,6455,0,100000,150.000000,0.000481,0.000474,0.000193,0.000430
1,717,2,15000000,7072,6593,2686,6136,0,100000,150.000000,0.000471,0.000440,0.000179,0.000409
1,718,2,15000000,7383,6802,2686,6495,0,100000,150.000000,0.000492,0.000453,0.000179,0.000433
1,719,2,15000000,8005,6757,2687,6113,0,100000,150.000000,0.000534,0.000450,0.000179,0.000408
1,720,2,15000000,6778,6523,2903,6058,0,100000,150.000000,0.000452,0.000435,0.000194,0.000404
1,721,2,15000000,7973,7229,2882,6326,0,100000,150.000000,0.000532,0.000482,0.000192,0.000422
1,722,2,15000001,7852,6355,2882,6646,0,100000,150.000015,0.000523,0.000424,0.000192,0.000443
1,723,2,14999999,7223,6228,2715,6902,0,100000,149.999985,0.000482,0.000415,0.000181,0.000460
1,724,2,15000000,7790,6632,2719,6688,0,100000,150.000000,0.000519,0.000442,0.000181,0.000446
1,725,2,15000000,7746,6727,2943,6545,0,100000,150.000000,0.000516,0.000448,0.000196,0.000436
1,726,2,15000000,8109,5834,2850,5889,0,100000,150.000000,0.000541,0.000389,0.000190,0.000393
1,727,2,15000000,7782,6934,2724,5786,0,100000,150.000000,0.000519,0.000462,0.000182,0.000386
1,728,2,15000000,7406,6272,2687,6571,0,100000,150.000000,0.000494,0.000418,0.000179,0.000438
1,729,2,15000000,7959,6445,2965,6573,0,100000,150.000000,0.000531,0.000430,0.000198,0.000438
1,730,2,15000000,7709,6400,2855,6660,0,100000,150.000000,0.000514,0.000427,0.000190,0.000444
1,731,2,15000000,7420,6161,2719,6725,0,100000,150.000000,0.000495,0.000411,0.000181,0.000448
1,732,2,15000000,7772,6570,2797,6128,0,100000,150.000000,0.000518,0.000438,0.000186,0.000409
1,733,2,15000000,7872,6597,2742,6575,0,100000,150.000000,0.000525,0.000440,0.000183,0.000438
1,734,2,15000000,7661,6198,2881,5761,0,100000,150.000000,0.000511,0.000413,0.000192,0.000384
1,735,2,15000000,7253,6498,2709,5527,0,100000,150.000000,0.000484,0.000433,0.000181,0.000368
1,736,2,15000000,7645,6433,2882,5842,0,100000,150.000000,0.000510,0.000429,0.000192,0.000389
1,737,2,15000000,7455,6808,2881,5969,0,100000,150.000000,0.000497,0.000454,0.000192,0.000398
1,738,2,15000000,8362,5850,2904,5620,0,100000,150.000000,0.000557,0.000390,0.000194,0.000375
1,739,2,15000000,7718,6132,2869,6121,0,100000,150.000000,0.000515,0.000409,0.000191,0.000408
1,740,2,15000000,8269,6273,2687,5835,0,100000,150.000000,0.000551,0.000418,0.000179,0.000389
1,741,2,15000000,7554,5914,2736,6139,0,100000,150.000000,0.000504,0.000394,0.000182,0.000409
1,742,2,15000000,7298,6298,2903,6020,0,100000,150.000000,0.000487,0.000420,0.000194,0.000401
1,743,2,15000000,7790,6686,2881,6109,0,100000,150.000000,0.000519,0.000446,0.000192,0.000407
1,744,2,15000000,7052,6406,2881,6110,0,100000,150.000000,0.000470,0.000427,0.000192,0.000407
1,745,2,15000000,7506,6353,2882,6108,0,100000,150.000000,0.000500,0.000424,0.000192,0.000407
1,746,2,15000000,8390,6489,2626,5983,0,100000,150.000000,0.000559,0.000433,0.000175,0.000399
1,747,2,15000000,7644,6878,2943,5772,0,100000,150.000000,0.000510,0.000459,0.000196,0.000385
1,748,2,15000000,7051,7155,2882,5848,0,100000,150.000000,0.000470,0.000477,0.000192,0.000390
1,749,2,15000000,7310,6869,2904,6014,0,100000,150.000000,0.000487,0.000458,0.000194,0.000401
1,750,2,15000000,7076,6284,2756,6404,0,100000,150.000000,0.000472,0.000419,0.000184,0.000427
1,751,2,15000000,8198,6579,2734,6272,0,100000,150.000000,0.000547,0.000439,0.000182,0.000418
1,752,2,15000000,7522,6394,2864,5834,0,100000,150.000000,0.000501,0.000426,0.000191,0.000389
1,753,2,15000000,7588,6378,2942,6276,0,100000,150.000000,0.000506,0.000425,0.000196,0.000418
1,754,2,15000000,7569,6323,2883,6236,0,100000,150.000000,0.000505,0.000422,0.000192,0.000416
1,755,2,15000000,7812,6674,2911,6564,0,100000,150.000000,0.000521,0.000445,0.000194,0.000438
1,756,2,15000000,7929,6968,2664,6414,0,100000,150.000000,0.000529,0.000465,0.000178,0.000428
1,757,2,15000000,7433,6480,2795,6530,0,100000,150.000000,0.000496,0.000432,0.000186,0.000435
1,758,2,15000000,7921,6604,2867,6105,0,100000,150.000000,0.000528,0.000440,0.000191,0.000407
1,759,2,15000000,7597,6055,2881,5707,0,100000,150.000000,0.000506,0.000404,0.000192,0.000380
1,760,2,15000000,8123,5826,2869,5659,0,100000,150.000000,0.000542,0.000388,0.000191,0.000377
1,761,2,15000000,7601,6079,2884,5606,0,100000,150.000000,0.000507,0.000405,0.000192,0.000374
1,762,2,15000000,7797,7288,2883,6564,0,100000,150.000000,0.000520,0.000486,0.000192,0.000438
1,763,2,15000000,7927,5951,2687,6880,0,100000,150.000000,0.000528,0.000397,0.000179,0.000459
1,764,2,15000000,7241,6823,2882,6565,0,100000,150.000000,0.000483,0.000455,0.000192,0.000438
1,765,2,15000000,7604,6415,2903,6604,0,100000,150.000000,0.000507,0.000428,0.000194,0.000440
1,766,2,15000000,7600,6506,2959,6880,0,100000,150.000000,0.000507,0.000434,0.000197,0.000459
1,767,2,15000000,7873,6382,2768,6574,0,100000,150.000000,0.000525,0.000425,0.000185,0.000438
1,768,2,15000000,8030,6395,2685,6449,0,100000,150.000000,0.000535,0.000426,0.000179,0.000430
1,769,2,15000000,7800,6478,2866,6022,0,100000,150.000000,0.000520,0.000432,0.000191,0.000401
1,770,2,15000000,7912,6788,2664,5280,0,100000,150.000000,0.000527,0.000453,0.000178,0.000352
1,771,2,15000000,7416,6270,2902,5391,0,100000,150.000000,0.000494,0.000418,0.000193,0.000359
1,772,2,15000000,7511,6102,2903,5660,0,100000,150.000000,0.000501,0.000407,0.000194,0.000377
1,773,2,15000000,7045,6875,2667,5786,0,100000,150.000000,0.000470,0.000458,0.000178,0.000386
1,774,2,15000000,7715,7091,2902,5601,0,100000,150.000000,0.000514,0.000473,0.000193,0.000373
1,775,2,15000000,7824,6225,2921,6240,0,100000,150.000000,0.000522,0.000415,0.000195,0.000416
1,776,2,15000000,8248,6551,2885,6238,0,100000,150.000000,0.000550,0.000437,0.000192,0.000416
1,777,2,15000000,7275,6728,2890,6090,0,100000,150.000000,0.000485,0.000449,0.000193,0.000406
1,778,2,15000000,7226,5938,2719,5678,0,100000,150.000000,0.000482,0.000396,0.000181,0.000379
1,779,2,15000000,7840,6126,2646,5833,0,100000,150.000000,0.000523,0.000408,0.000176,0.000389
1,780,2,15000000,7474,6792,2883,6122,0,100000,150.000000,0.000498,0.000453,0.000192,0.000408
1,781,2,15000000,7355,6239,2881,5882,0,100000,150.000000,0.000490,0.000416,0.000192,0.000392
1,782,2,15000000,6999,6852,2709,6667,0,100000,150.000000,0.000467,0.000457,0.000181,0.000444
1,783,2,15000000,8374,6585,2920,6567,0,100000,150.000000,0.000558,0.000439,0.000195,0.000438
1,784,2,15000000,7270,6316,2782,6495,0,100000,150.000000,0.000485,0.000421,0.000185,0.000433
1,785,2,15000000,7787,6318,2903,6106,0,100000,150.000000,0.000519,0.000421,0.000194,0.000407
1,786,2,15000000,7750,6518,2905,5733,0,100000,150.000000,0.000517,0.000435,0.000194,0.000382
1,787,2,15000000,8222,6703,2943,6157,0,100000,150.000000,0.000548,0.000447,0.000196,0.000410
1,788,2,15000000,7544,6180,2758,6628,0,100000,150.000000,0.000503,0.000412,0.000184,0.000442
1,789,2,15000000,7714,6215,2903,6603,0,100000,150.000000,0.000514,0.000414,0.000194,0.000440
1,790,2,15000000,7695,6930,2739,6592,0,100000,150.000000,0.000513,0.000462,0.000183,0.000439
1,791,2,15000000,7139,6302,2881,6362,0,100000,150.000000,0.000476,0.000420,0.000192,0.000424
1,792,2,15000000,7410,6504,2742,6772,0,100000,150.000000,0.000494,0.000434,0.000183,0.000451
1,793,2,15000000,7540,6883,2733,6905,0,100000,150.000000,0.000503,0.000459,0.000182,0.000460
1,794,2,15000000,7258,6091,2923,6845,0,100000,150.000000,0.000484,0.000406,0.000195,0.000456
1,795,2,15000000,7985,6470,2881,5951,0,100000,150.000000,0.000532,0.000431,0.000192,0.000397
1,796,2,15000000,8155,6905,2666,6384,0,100000,150.000000,0.000544,0.000460,0.000178,0.000426
1,797,2,15000000,8176,7285,2944,5658,0,100000,150.000000,0.000545,0.000486,0.000196,0.000377
1,798,2,15000000,8017,6755,2994,6744,0,100000,150.000000,0.000534,0.000450,0.000200,0.000450
1,799,2,15000000,7245,6871,2665,6456,0,100000,150.000000,0.000483,0.000458,0.000178,0.000430
1,800,2,15000000,8402,6308,2734,6125,0,100000,150.000000,0.000560,0.000421,0.000182,0.000408
1,801,2,15000000,7557,6024,2625,6182,0,100000,150.000000,0.000504,0.000402,0.000175,0.000412
1,802,2,15000000,7556,6624,2666,6399,0,100000,150.000000,0.000504,0.000442,0.000178,0.000427
1,803,2,15000000,7738,5626,2686,6238,0,100000,150.000000,0.000516,0.000375,0.000179,0.000416
1,804,2,15000000,7362,5938,2881,6285,0,100000,150.000000,0.000491,0.000396,0.000192,0.000419
1,805,2,15000000,7922,7069,2917,6668,0,100000,150.000000,0.000528,0.000471,0.000194,0.000445
1,806,2,15000000,8061,6599,2881,6022,0,100000,150.000000,0.000537,0.000440,0.000192,0.000401
1,807,2,15000000,7839,6904,2729,6922,0,100000,150.000000,0.000523,0.000460,0.000182,0.000461
1,808,2,15000001,7602,7442,2975,6569,0,100000,150.000015,0.000507,0.000496,0.000198,0.000438
1,809,2,14999999,7217,6270,2944,6405,0,100000,149.999985,0.000481,0.000418,0.000196,0.000427
1,810,2,15000000,6831,6028,2866,6884,0,100000,150.000000,0.000455,0.000402,0.000191,0.000459
1,811,2,15000000,7663,6317,2904,6630,0,100000,150.000000,0.000511,0.000421,0.000194,0.000442
1,812,2,15000000,7562,6357,2625,6688,0,100000,150.000000,0.000504,0.000424,0.000175,0.000446
1,813,2,15000000,7693,6485,2866,6846,0,100000,150.000000,0.000513,0.000432,0.000191,0.000456
1,814,2,15000000,7349,7035,2881,6701,0,100000,150.000000,0.000490,0.000469,0.000192,0.000447
1,815,2,15000000,7717,6447,2881,6589,0,100000,150.000000,0.000514,0.000430,0.000192,0.000439
1,816,2,15000000,7392,5874,2664,6683,0,100000,150.000000,0.000493,0.000392,0.000178,0.000446
1,817,2,15000000,8013,7281,2965,6283,0,100000,150.000000,0.000534,0.000485,0.000198,0.000419
1,818,2,15000000,7494,6238,2903,6601,0,100000,150.000000,0.000500,0.000416,0.000194,0.000440
1,819,2,15000000,6993,6565,2831,5459,0,100000,150.000000,0.000466,0.000438,0.000189,0.000364
1,820,2,15000000,7857,6506,2734,5765,0,100000,150.000000,0.000524,0.000434,0.000182,0.000384
1,821,2,15000000,7563,6056,2889,5495,0,100000,150.000000,0.000504,0.000404,0.000193,0.000366
1,822,2,15000000,8284,6631,2665,6343,0,100000,150.000000,0.000552,0.000442,0.000178,0.000423
1,823,2,15000000,7540,5909,2686,6364,0,100000,150.000000,0.000503,0.000394,0.000179,0.000424
1,824,2,15000000,7315,6345,2769,6599,0,100000,150.000000,0.000488,0.000423,0.000185,0.000440
1,825,2,15000000,7174,6933,2881,6682,0,100000,150.000000,0.000478,0.000462,0.000192,0.000445
1,826,2,15000000,7416,6282,2798,6682,0,100000,150.000000,0.000494,0.000419,0.000187,0.000445
1,827,2,15000000,6999,6713,2686,6519,0,100000,150.000000,0.000467,0.000448,0.000179,0.000435
1,828,2,15000000,8030,6754,2664,6338,0,100000,150.000000,0.000535,0.000450,0.000178,0.000423
1,829,2,15000000,7332,5520,2717,6620,0,100000,150.000000,0.000489,0.000368,0.000181,0.000441
1,830,2,15000000,7246,6486,2870,5748,0,100000,150.000000,0.000483,0.000432,0.000191,0.000383
1,831,2,15000000,7373,7352,2971,5797,0,100000,150.000000,0.000492,0.000490,0.000198,0.000386
1,832,2,15000000,7385,7119,2764,6888,0,100000,150.000000,0.000492,0.000475,0.000184,0.000459
1,833,2,15000000,8025,6718,2881,6885,0,100000,150.000000,0.000535,0.000448,0.000192,0.000459
1,834,2,15000000,7418,7035,2758,6635,0,100000,150.000000,0.000495,0.000469,0.000184,0.000442
1,835,2,15000000,7275,6287,2963,6850,0,100000,150.000000,0.000485,0.000419,0.000198,0.000457
1,836,2,15000001,7496,6720,2690,6709,0,100000,150.000015,0.000500,0.000448,0.000179,0.000447
1,837,2,14999999,7098,6496,2881,6634,0,100000,149.999985,0.000473,0.000433,0.000192,0.000442
1,838,2,15000000,7191,6335,2742,6087,0,100000,150.000000,0.000479,0.000422,0.000183,0.000406
1,839,2,15000000,7700,6600,2882,6070,0,100000,150.000000,0.000513,0.000440,0.000192,0.000405
1,840,2,15000000,7804,6492,2688,6052,0,100000,150.000000,0.000520,0.000433,0.000179,0.000403
1,841,2,15000000,8358,5420,2904,5473,0,100000,150.000000,0.000557,0.000361,0.000194,0.000365
1,842,2,15000000,7209,6624,2881,5980,0,100000,150.000000,0.000481,0.000442,0.000192,0.000399
1,843,2,15000000,7762,6597,2965,6127,0,100000,150.000000,0.000517,0.000440,0.000198,0.000408
1,844,2,15000000,7429,6243,2756,5882,0,100000,150.000000,0.000495,0.000416,0.000184,0.000392
1,845,2,15000000,7280,6940,2725,5576,0,100000,150.000000,0.000485,0.000463,0.000182,0.000372
1,846,2,15000000,7930,5754,2745,6123,0,100000,150.000000,0.000529,0.000384,0.000183,0.000408
1,847,2,15000000,7355,7044,2734,6266,0,100000,150.000000,0.000490,0.000470,0.000182,0.000418
1,848,2,15000000,7471,5921,2786,6401,0,100000,150.000000,0.000498,0.000395,0.000186,0.000427
1,849,2,15000000,7768,6528,2684,6074,0,100000,150.000000,0.000518,0.000435,0.000179,0.000405
1,850,2,15000000,7660,6445,2735,5800,0,100000,150.000000,0.000511,0.000430,0.000182,0.000387
1,851,2,15000000,7990,6745,2882,6262,0,100000,150.000000,0.000533,0.000450,0.000192,0.000417
1,852,2,15000000,7786,5900,2877,6013,0,100000,150.000000,0.000519,0.000393,0.000192,0.000401
1,853,2,15000000,7324,7420,2921,6917,0,100000,150.000000,0.000488,0.000495,0.000195,0.000461
1,854,2,15000000,7487,6587,2910,6534,0,100000,150.000000,0.000499,0.000439,0.000194,0.000436
1,855,2,15000000,7793,6183,2785,5981,0,100000,150.000000,0.000520,0.000412,0.000186,0.000399
1,856,2,15000000,7825,6132,2765,5421,0,100000,150.000000,0.000522,0.000409,0.000184,0.000361
1,857,2,15000000,6948,6313,2732,6307,0,100000,150.000000,0.000463,0.000421,0.000182,0.000420
1,858,2,15000000,7870,6048,2718,6100,0,100000,150.000000,0.000525,0.000403,0.000181,0.000407
1,859,2,15000000,7679,6409,2711,6205,0,100000,150.000000,0.000512,0.000427,0.000181,0.000414
1,860,2,15000000,8234,6899,2903,5335,0,100000,150.000000,0.000549,0.000460,0.000194,0.000356
