device_id,window_id,label,dC,dL,dP,dE,dF,dS,dT,cyc_per_us,lsu_per_cyc,cpi_per_cyc,exc_per_cyc,fold_per_cyc,
2,201,0,14999994,4398,4989,2666,4910,2205,100000,149.999939,0.000293,0.000333,0.000178,0.000327
2,202,0,15000000,4587,5104,2903,5189,2253,100000,150.000000,0.000306,0.000340,0.000194,0.000346
2,203,0,15000006,4883,6152,2735,4972,2571,100000,150.000061,0.000326,0.000410,0.000182,0.000331
2,204,0,14999994,4927,5098,2717,5204,2524,100000,149.999939,0.000328,0.000340,0.000181,0.000347
2,205,0,15000000,4816,4912,2664,5196,2595,100000,150.000000,0.000321,0.000327,0.000178,0.000346
2,206,0,15000006,4569,4688,2758,4970,2638,100000,150.000061,0.000305,0.000313,0.000184,0.000331
2,207,0,14999994,4625,5089,2757,5202,2579,100000,149.999939,0.000308,0.000339,0.000184,0.000347
2,208,0,15000000,4616,6072,2758,5197,2467,100000,150.000000,0.000308,0.000405,0.000184,0.000346
2,209,0,15000006,4642,4967,2735,4964,3078,100000,150.000061,0.000309,0.000331,0.000182,0.000331
2,210,0,14999994,4646,5261,2881,4927,2941,100000,149.999939,0.000310,0.000351,0.000192,0.000328
2,211,0,15000000,4758,5585,2875,5173,2555,100000,150.000000,0.000317,0.000372,0.000192,0.000345
2,212,0,15000006,4790,5751,2717,4965,2586,100000,150.000061,0.000319,0.000383,0.000181,0.000331
2,213,0,14999994,4943,5482,2903,4943,1441,100000,149.999939,0.000330,0.000365,0.000194,0.000330
2,214,0,15000000,4612,4734,2703,5168,2325,100000,150.000000,0.000307,0.000316,0.000180,0.000345
2,215,0,15000006,4709,5596,2665,4975,2633,100000,150.000061,0.000314,0.000373,0.000178,0.000332
2,216,0,14999994,4717,5425,2718,5213,2406,100000,149.999939,0.000314,0.000362,0.000181,0.000348
2,217,0,15000000,4452,5295,2881,5178,2417,100000,150.000000,0.000297,0.000353,0.000192,0.000345
2,218,0,15000006,4408,5380,2881,4973,2469,100000,150.000061,0.000294,0.000359,0.000192,0.000332
2,219,0,14999994,4649,5219,2882,5185,2528,100000,149.999939,0.000310,0.000348,0.000192,0.000346
2,220,0,15000000,4698,6120,2664,5178,2819,100000,150.000000,0.000313,0.000408,0.000178,0.000345
2,221,0,15000006,4442,5296,2758,4983,2949,100000,150.000061,0.000296,0.000353,0.000184,0.000332
2,222,0,14999994,4766,5995,2904,4932,1996,100000,149.999939,0.000318,0.000400,0.000194,0.000329
2,223,0,15000000,4850,5453,2664,5193,2549,100000,150.000000,0.000323,0.000364,0.000178,0.000346
